game,top_1_game,top_1_sim,top_2_game,top_2_sim,top_3_game,top_3_sim,top_4_game,top_4_sim,top_5_game,top_5_sim,top_6_game,top_6_sim,top_7_game,top_7_sim,top_8_game,top_8_sim,top_9_game,top_9_sim,top_10_game,top_10_sim
Patrician IV Steam Special Edition,Patrician IV Rise of a Dynasty,0.6002467321606388,Port Royale 3,0.48411818821207897,The Guild II,0.3351619069453223,Anno 2070,0.2841456123547373,Endless Space,0.25034747813346714,Worms Crazy Golf,0.2285474558306776,Risen,0.21549254838988868,Superfrog HD,0.20958858140117778,Warlock - Master of the Arcane Powerful Lords,0.19706963411301287,Tropico 3 - Steam Special Edition,0.19394129422360132
Peggle Deluxe,Peggle Nights,0.7122984659724223,Anodyne,0.4295965068281849,Feeding Frenzy 2 Shipwreck Showdown Deluxe,0.28855448768212616,Osmos,0.25826483044252635,Escape Rosecliff Island,0.25631856765299804,Gone Home,0.24626707400818948,Rocketbirds Hardboiled Chicken,0.24392867706965052,Always Sometimes Monsters,0.22276431779512057,The Secret of Monkey Island Special Edition,0.22045211618471744,Starseed Pilgrim,0.213838558153359
Peggle Extreme,Anomaly Warzone Earth,0.18858163676762038,Borderlands,0.14262514074104987,Hotline Miami,0.1086712309746412,Skyrim High Resolution Texture Pack,0.10851255866558904,Borderlands 2,0.10195862762885224,The Elder Scrolls V Skyrim - Dragonborn,0.1010842677296973,The Elder Scrolls V Skyrim - Hearthfire,0.10080845748106146,The Elder Scrolls V Skyrim - Dawnguard,0.09933083851658164,Saints Row The Third,0.09673200602255413,Arma 2 Operation Arrowhead Beta (Obsolete),0.08595033498626072
Peggle Nights,Peggle Deluxe,0.7122984659724223,Osmos,0.33528969602108505,World of Goo,0.18540165977999726,Super Meat Boy,0.17442129192519987,Rogue Legacy,0.16729793300700296,Plants vs. Zombies Game of the Year,0.1632109457626627,Alan Wake,0.15873884493357465,Red Faction Guerrilla Steam Edition,0.15233502144221353,Darksiders,0.14539097860128006,Monaco,0.14469090916083452
Penguins Arena Sedna's World,Avencast,0.5028934655231769,Frozen Hearth,0.5005126730778175,Sweet Lily Dreams,0.4773879079620637,East India Company Gold,0.43539700371326684,Ionball 2  Ionstorm,0.42461546631824865,Space Hack,0.40432336391037993,Super Killer Hornet Resurrection,0.3955995335496598,Knights and Merchants,0.39384528688695075,Really Big Sky,0.382247798175309,Dead Bits,0.38179876235679444
Penny Arcade's On the Rain-Slick Precipice of Darkness 3,Penny Arcade's On the Rain-Slick Precipice of Darkness 4,0.4929289626421915,RPG Maker Tyler Warren First 50 Battler Pack,0.35347610612666486,RPG Maker Royal Tiles Resource Pack,0.33960885772964333,Sweet Lily Dreams,0.3265442619669202,Galcon Fusion,0.3191726682933307,Dustforce,0.30636107896207254,Ittle Dew,0.30549882596712064,Giana Sisters Twisted Dreams,0.3016245823575918,Breath of Death VII ,0.2978498715500176,Confrontation,0.2844067551481628
Penny Arcade's On the Rain-Slick Precipice of Darkness 4,Penny Arcade's On the Rain-Slick Precipice of Darkness 3,0.4929289626421915,Saints Row 2,0.2627832392466843,Trine,0.2283502656421188,Deus Ex Invisible War,0.22702574069094228,Bastion,0.18818591390571593,Assassin's Creed II,0.18642668634515525,Tropico 4,0.183285030111574,Deus Ex Human Revolution,0.17994165988776767,Plants vs. Zombies Game of the Year,0.17684636662530573,Grand Theft Auto San Andreas,0.17622536213316609
Penumbra Black Plague,Penumbra Requiem,0.9332312270026315,Penumbra Overture,0.6612656665767864,S.T.A.L.K.E.R. Shadow of Chernobyl,0.30587052312331786,The Elder Scrolls IV Oblivion ,0.28413552760683786,The Elder Scrolls III Morrowind,0.28220423189277943,Greed Corp,0.22822172463299792,Assassin's Creed,0.2230644627472544,The Secret of Monkey Island Special Edition,0.21459042961289743,Red Faction Guerrilla Steam Edition,0.20965946530144053,Lara Croft and the Guardian of Light,0.20390927027039085
Penumbra Overture,Penumbra Requiem,0.7405974740662602,Penumbra Black Plague,0.6612656665767864,Samorost 2,0.45564720368590617,Lugaru HD ,0.45294406621572864,Ghostbusters The Video Game,0.44370475566343076,TRAUMA,0.40882919042723886,Eets,0.39040351144083985,Osmos,0.36645807492677956,Red Faction Guerrilla Steam Edition,0.3624426962119509,Aquaria,0.36086981708369736
Penumbra Requiem,Penumbra Black Plague,0.9332312270026315,Penumbra Overture,0.7405974740662602,S.T.A.L.K.E.R. Shadow of Chernobyl,0.32071521982165796,The Elder Scrolls IV Oblivion ,0.2956850105856306,The Elder Scrolls III Morrowind,0.2803912484395442,Red Faction Guerrilla Steam Edition,0.2534096584233325,F.E.A.R. Extraction Point,0.23684040120937294,The Secret of Monkey Island Special Edition,0.23466490018428426,Lara Croft and the Guardian of Light,0.23303639381593508,Assassin's Creed,0.22745112311781568
Phantom Breaker Battle Grounds,FEZ,0.1573849172919222,Saints Row IV,0.1349321834346078,Saints Row The Third,0.12518504242206507,BioShock Infinite,0.11780316632324958,Castle Crashers,0.11660262612093195,Portal 2,0.091845434311443,Metro 2033,0.08886196208573505,Left 4 Dead 2,0.08198612935162239,Borderlands 2,0.07956754200131096,Terraria,0.07802009240270422
Pid ,Space Hack,0.41675289921648606,Really Big Sky,0.3786096897544506,Avencast,0.3572599170968278,Gun Monkeys,0.3499640411952877,Weird Worlds Return to Infinite Space,0.3491221240923355,Crash Time II,0.34884378481658485,Skyborn,0.3219745654267184,Afterfall InSanity Extended Edition,0.3073482526443754,Adventures of Shuggy,0.30263453317296674,Nosferatu The Wrath of Malachi,0.3006996595842367
Piercing Blow,S.K.I.L.L. - Special Force 2,0.1827787716888815,Brick-Force,0.08855678811033146,Unturned,0.0846071663959365,Trove,0.07241861966558463,Counter-Strike Nexon Zombies,0.05581317657672276,Warface,0.048106982113999164,No More Room in Hell,0.042549916067073056,Counter-Strike Global Offensive,0.04249792560573293,Team Fortress 2,0.04037184587325103,Warframe,0.037602643216700614
Pillars of Eternity,Divinity Original Sin,0.3899483841564885,Baldur's Gate II Enhanced Edition,0.2973513901034315,The Settlers 7 Paths to a Kingdom - Gold Edition,0.29278009338043465,Divinity Original Sin Enhanced Edition,0.2850062199233028,Shadowrun Returns,0.2743191649380412,Shadowrun Dragonfall,0.2726847711171534,The Witcher 3 Wild Hunt,0.26499031114582394,Wasteland 2 Director's Cut,0.23493348504723283,Gauntlet ,0.22796799854345995,Xenonauts,0.22604354310955221
Pinball Arcade,World of Battles,0.5697619126811585,Dungeon Fighter Online,0.5697619126811585,HOMEFRONT Demo,0.5697619126811585,Brawl Busters,0.5697619126811585,Bullet Run,0.5697619126811585,Pandora Saga Weapons of Balance,0.5516695997793528,Arcane Saga Online,0.5516695997793528,The Banner Saga Factions,0.5216056967712537,Reversion - The Escape,0.48398853898063626,Moon Breakers,0.48042503991408475
Pinball FX2,Pinball FX2 - Star Wars Pack,0.4916268574552771,Pinball FX2 - Paranormal Table,0.4688510978175292,Pinball FX2 - Epic Quest Table,0.46706228949856254,Pinball FX2 - Zen Classics Pack,0.46706228949856254,Pinball FX2 - Earth Defense Table,0.46706228949856254,Pinball FX2 - Core pack,0.46706228949856254,Anomaly Warzone Earth,0.2661702660016892,Pinball Arcade,0.2590755659157906,Space Pirates and Zombies,0.2560258791705297,SkyDrift,0.251859826806254
Pinball FX2 - Core pack,Pinball FX2 - Zen Classics Pack,0.9999999999999998,Pinball FX2 - Epic Quest Table,0.9999999999999998,Pinball FX2 - Earth Defense Table,0.9999999999999998,Pinball FX2 - Paranormal Table,0.9354143466934852,Pinball FX2,0.46706228949856254,Confrontation,0.36914386137153743,Blood Bowl Legendary Edition,0.3240054421149798,RAW - Realms of Ancient War,0.30981906389603214,Cities XL Platinum,0.2795980659258787,FEZ,0.2763842476431613
Pinball FX2 - Earth Defense Table,Pinball FX2 - Zen Classics Pack,0.9999999999999998,Pinball FX2 - Epic Quest Table,0.9999999999999998,Pinball FX2 - Core pack,0.9999999999999998,Pinball FX2 - Paranormal Table,0.9354143466934852,Pinball FX2,0.46706228949856254,Confrontation,0.36914386137153743,Blood Bowl Legendary Edition,0.3240054421149798,RAW - Realms of Ancient War,0.30981906389603214,Cities XL Platinum,0.2795980659258787,FEZ,0.2763842476431613
Pinball FX2 - Epic Quest Table,Pinball FX2 - Zen Classics Pack,0.9999999999999998,Pinball FX2 - Earth Defense Table,0.9999999999999998,Pinball FX2 - Core pack,0.9999999999999998,Pinball FX2 - Paranormal Table,0.9354143466934852,Pinball FX2,0.46706228949856254,Confrontation,0.36914386137153743,Blood Bowl Legendary Edition,0.3240054421149798,RAW - Realms of Ancient War,0.30981906389603214,Cities XL Platinum,0.2795980659258787,FEZ,0.2763842476431613
Pinball FX2 - Paranormal Table,Pinball FX2 - Earth Defense Table,0.9354143466934852,Pinball FX2 - Zen Classics Pack,0.9354143466934852,Pinball FX2 - Core pack,0.9354143466934852,Pinball FX2 - Epic Quest Table,0.9354143466934852,Pinball FX2,0.4688510978175292,Confrontation,0.3453024639207672,Blood Bowl Legendary Edition,0.30307933896111766,Giana Sisters Twisted Dreams,0.2973322945728203,Cities XL Platinum,0.2928976747067317,RAW - Realms of Ancient War,0.2898091972474941
Pinball FX2 - Star Wars Pack,Pinball FX2,0.4916268574552771,Warlock - Master of the Arcane Powerful Lords,0.2531848417709167,Warlock - Master of the Arcane,0.21927818038433045,Guacamelee! Gold Edition,0.21655404034722944,Dust An Elysian Tail,0.16565282446811969,STAR WARS Knights of the Old Republic II The Sith Lords,0.13951309126661088,Portal,0.0708161164561741,ARK Survival Evolved,0.0,Ys Origin,0.0,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0
Pinball FX2 - Zen Classics Pack,Pinball FX2 - Epic Quest Table,0.9999999999999998,Pinball FX2 - Earth Defense Table,0.9999999999999998,Pinball FX2 - Core pack,0.9999999999999998,Pinball FX2 - Paranormal Table,0.9354143466934852,Pinball FX2,0.46706228949856254,Confrontation,0.36914386137153743,Blood Bowl Legendary Edition,0.3240054421149798,RAW - Realms of Ancient War,0.30981906389603214,Cities XL Platinum,0.2795980659258787,FEZ,0.2763842476431613
Pirates of Black Cove Gold,Commander Conquest of the Americas Gold,0.6062197145281608,East India Company Gold,0.5992318978440696,Knights and Merchants,0.5711935411684949,Enclave,0.4969960069538108,KnightShift,0.4531699037789204,Anoxemia,0.4315598724562485,Particula,0.4263184188236726,Frozen Hearth,0.41578411218400135,Chip,0.4146412285317334,Two Worlds Epic Edition,0.41102015514104956
"Pirates, Vikings, & Knights II",Run and Fire,0.18586971205898573,Champions Online,0.18327399501405872,Blacklight Retribution,0.15333797499241672,Garry's Mod,0.1297126595373501,No More Room in Hell,0.1232408049627505,Red Crucible Firestorm,0.12083926450938313,War Thunder,0.11877631008728642,Dirty Bomb,0.11565101940189379,Realm of the Mad God,0.1147061546090526,Tactical Intervention,0.11410872843531444
Pixel Piracy,Monaco,0.351501606128823,Teleglitch Die More Edition,0.32051111408717486,E.Y.E Divine Cybermancy,0.3111872765699741,Always Sometimes Monsters,0.3073843179034382,Red Faction Guerrilla Steam Edition,0.3025752411767034,Two Worlds Epic Edition,0.29111033638509054,Kill The Bad Guy,0.2860341897553792,Outland,0.2835577025471394,The Guild II,0.280183269966922,Skyborn,0.27993643509835775
Pixel Puzzles Japan,Bionic Dues,0.5969928259432727,Ionball 2  Ionstorm,0.5803385011763784,QuestRun,0.5680149645547087,Really Big Sky,0.5152727214091131,Battlepaths,0.512659165470184,Nux,0.5097177982475788,Chip,0.48976270524497495,Marine Sharpshooter II Jungle Warfare,0.48817468207593917,Shadows on the Vatican - Act I Greed,0.48773451189788164,Mechanic Escape,0.48226340470617635
PixelJunk Eden,Deadlight Original Soundtrack,0.44428042061498474,The Incredible Adventures of Van Helsing Thaumaturge,0.4380705944411977,Deadlight,0.36579598268440705,THE KING OF FIGHTERS XIII STEAM EDITION,0.35632197926110615,BIT.TRIP Presents... Runner2 Future Legend of Rhythm Alien,0.31178960961362984,Trine 2,0.28751495800864946,Poker Night 2,0.2824739080278781,Renegade Ops,0.2726628081273752,Dust An Elysian Tail,0.2707549266050833,To the Moon,0.26533295721658273
PixelJunk Monsters Ultimate,Speedball 2 HD,0.768123780627926,Victim of Xen,0.725064523591404,Borealis,0.5371370261941673,Ionball 2  Ionstorm,0.5199122354639705,Numba Deluxe,0.48934877071524785,Cobi Treasure Deluxe,0.4660592740415438,Edna & Harvey Harvey's New Eyes,0.43910682357658226,Racer 8,0.42268856889442236,Canyon Capers,0.420421690096082,Teleglitch Die More Edition,0.4017090842879616
PixelJunk Shooter,Gunpoint,0.1982335193209212,Surgeon Simulator,0.19725407408245826,Receiver,0.1945506211631731,Dust An Elysian Tail,0.16977806013203647,The Swapper,0.16961439853953086,Dustforce,0.1668991467239912,Space Pirates and Zombies,0.16218642539974062,PixelJunk Monsters Ultimate,0.15925382529805868,SteamWorld Dig,0.1556712984892421,Deadlight Original Soundtrack,0.13849261258769435
Plague Inc Evolved,"Warhammer 40,000 Storm of Vengeance Deathwing Terminator",0.27087691245063583,Space Hulk,0.26600224853341226,Vampire The Masquerade - Bloodlines,0.25788658191528974,Saints Row Gat out of Hell,0.24283938183445297,Thief,0.2168132802640116,Remember Me,0.2055196260147038,Prison Architect,0.20112107830318798,Spore Creepy & Cute Parts Pack,0.19916342775122514,Game Dev Tycoon,0.1989668497432399,Alpha Protocol,0.1970449991117581
Plain Sight,Jolly Rover,0.48433107834147116,TRAUMA,0.42323159561136575,Puzzle Agent,0.3908257366322887,World of Goo,0.35582102992386905,Puzzle Agent 2,0.34614871258898366,Osmos,0.34297321493240385,Shatter,0.3372628160070051,Samorost 2,0.3367232829619765,Guacamelee! Gold Edition,0.33327808683567095,Sine Mora,0.31982396636499
Planet Explorers,Don't Starve Together Beta,0.2064028645533592,ORION Prelude,0.20484078885768647,Contagion,0.18273313490302742,Borderlands 2,0.1520115228904463,Planetary Annihilation,0.13696324744095145,Don't Starve,0.12535451302292616,Magicka,0.11041792693347668,H1Z1 Test Server,0.10906187667167547,Grand Theft Auto IV,0.10888817671698953,Alien Swarm,0.10706387009859422
PlanetSide 2,Warframe,0.3048489827685089,Natural Selection 2,0.2830303210990181,HAWKEN,0.2769292778697094,Dirty Bomb,0.2734301781825392,War Thunder,0.2660250086877415,Team Fortress 2,0.25265303143558965,Blacklight Retribution,0.2525575901837318,Firefall,0.25025927615693205,Robocraft,0.24812103935678365,Planetary Annihilation,0.23919599759962018
Planetary Annihilation,Planetary Annihilation TITANS,0.42160794778875493,Sins of a Solar Empire Rebellion,0.4124719437821086,Supreme Commander 2,0.38999508767651964,Homeworld Remastered Collection,0.38298398732943606,Supreme Commander 2 - Infinite War Battle Pack One,0.36666092438692616,Natural Selection 2,0.3586662119335012,Endless Space,0.34644902407497863,Sins of a Solar Empire Rebellion Forbidden Worlds,0.3445929094757797,Steam Marines,0.3254973283592075,"Warhammer 40,000 Dawn of War II  Retribution",0.3070036747486188
Planetary Annihilation - Digital Deluxe Bundle,Planetary Annihilation - Original Soundtrack,1.0,Planetary Annihilation,0.23807815708836555,Far Cry 3,0.11717331289142226,The Elder Scrolls V Skyrim - Dragonborn,0.11586482440433153,The Elder Scrolls V Skyrim - Hearthfire,0.1155486851400836,The Elder Scrolls V Skyrim - Dawnguard,0.1138550085106622,Starbound - Unstable,0.11234881377159284,ARK Survival Evolved,0.10315737105023307,Starbound,0.0993420591667073,The Elder Scrolls V Skyrim,0.09613968537359988
Planetary Annihilation - Original Soundtrack,Planetary Annihilation - Digital Deluxe Bundle,1.0,Planetary Annihilation,0.23807815708836555,Far Cry 3,0.11717331289142226,The Elder Scrolls V Skyrim - Dragonborn,0.11586482440433153,The Elder Scrolls V Skyrim - Hearthfire,0.1155486851400836,The Elder Scrolls V Skyrim - Dawnguard,0.1138550085106622,Starbound - Unstable,0.11234881377159284,ARK Survival Evolved,0.10315737105023307,Starbound,0.0993420591667073,The Elder Scrolls V Skyrim,0.09613968537359988
Planetary Annihilation TITANS,Planetary Annihilation,0.42160794778875493,Sins of a Solar Empire Rebellion - Stellar Phenomena DLC,0.29907387042834627,Sins of a Solar Empire Rebellion Forbidden Worlds,0.2889328087545473,Supreme Commander Forged Alliance,0.27006103920113966,COH2 - The Western Front Armies US Forces,0.2671633937078048,Sins of a Solar Empire Rebellion,0.24068347485669517,Supreme Commander 2 - Infinite War Battle Pack One,0.23939305055773458,Supreme Commander 2,0.2248734060811453,COH2 - The Western Front Armies Oberkommando West,0.22044640039426616,"Warhammer 40,000 Dawn of War II  Retribution",0.21867430953034223
Planetbase,Sins of a Solar Empire Rebellion,0.30925576190178605,Planetary Annihilation,0.2252573285200836,Starbound,0.17041321751737085,FTL Faster Than Light,0.15746746104041118,Starbound - Unstable,0.14495102808519408,The Elder Scrolls V Skyrim,0.07263570653486967,Left 4 Dead 2,0.06903101515628869,Team Fortress 2,0.051551652499384024,ARK Survival Evolved,0.0,Ys Origin,0.0
Planets Under Attack,Space Hack,0.1937149850144938,Knights and Merchants,0.15175894366973192,PAYDAY The Heist,0.10381692396310307,Medal of Honor Pre-Order,0.10289398524889172,Trine,0.09726069858265168,Batman Arkham Asylum GOTY Edition,0.09691645830355547,Dino D-Day,0.0910802004631446,Sniper Elite V2,0.08423746927498962,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.08184587100108826,Medal of Honor(TM) Single Player,0.08143134026770352
Plants vs. Zombies Game of the Year,Poker Night at the Inventory,0.28479662970150776,Left 4 Dead,0.27766938601236274,World of Goo,0.2703540165326974,Torchlight,0.24740336285933148,Machinarium,0.23236846978346248,Chime,0.2301561207032972,Bastion,0.2281821559616796,Commander Keen Complete Pack,0.22279350803948028,TRAUMA,0.21872299023889985,Trine,0.21577173253351245
Platformines,DeadCore,0.5998924394214746,PAC-MAN Championship Edition DX+,0.3956817012466637,ENSLAVED Odyssey to the West Premium Edition,0.3858938048745055,The Incredible Adventures of Van Helsing,0.2793131415241616,Orcs Must Die! 2,0.15107063266114354,Age of Empires II HD Edition,0.1094552262902734,Euro Truck Simulator 2,0.10399082920468876,Portal 2,0.09551160753058333,The Binding of Isaac,0.09550105877974222,Tomb Raider,0.09225151934309479
Platypus,Tropico 4,0.2313775089376714,Insurgency,0.170972230455988,Metro 2033,0.05201074588145084,A Valley Without Wind 2,0.0,ARK Survival Evolved,0.0,Ys Origin,0.0,1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),0.0,theHunter,0.0,the static speaks my name,0.0,sZone-Online,0.0
Platypus II,Nux,0.7201135379947107,Humanity Asset,0.6021100417685044,Ionball 2  Ionstorm,0.5865165978654098,SUPER DISTRO,0.5448281172110039,Particula,0.511510123888562,Blood of Old,0.49002079454566766,Pixel Puzzles Japan,0.48190725609258345,Enemy Mind,0.477876524462465,Eurofighter Typhoon,0.4710707474277268,Skyborn,0.4631026585134826
